thread_id,customer_tweet_id,customer_author_id,created_at,customer_text,xbox_reply_tweet_id,xbox_reply_text,proposed_resolution_mode,proposed_handling_signal,resolution_mode_review_status,intent,intent_semantic_confidence,intent_label_source
1691916,1691913,513573,Tue Oct 17 16:53:17 +0000 2017,@XboxSupport (rs3_release_xbox_dev_1710.171012-1520),1691911,"@513573 Ahh OK, that would be the latest available OS Version, so it would mean that your console is up-to-date. ^EZ",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.482,semantic_prototype_weak_label
1691916,1691916,513573,Tue Oct 17 16:44:11 +0000 2017,@XboxSupport or would there be another update as the final update today? Says last updated 15/10/17,1691914,@513573 Thanks for reaching out! When you check the console's OS Version #: https://t.co/r74WEoaS96 what do you see currently? ^EZ,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.491,semantic_prototype_weak_label
1692046,1692046,513588,Tue Oct 17 10:14:12 +0000 2017,@XboxSupport Got an email to say my subscription renewal has been successful but I have auto renew off? https://t.co/H9rH6HVkT1,1692045,"@513588 Oh no! For this auto renewal issue that you're seeing, we recommend reaching out to 1/2 ^TJ",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,subscription_game_pass_gold,0.454,semantic_prototype_weak_label
1693299,1693299,513873,Sun Nov 26 03:24:27 +0000 2017,"@XboxSupport In addition to my previous tweet, I'm currently receiving ""We couldn't get your latest saved data"" message on every game. Home internet completely fine and operating normally. So there seems to be a cloud problem, not sure if this has been reported yet.",1693298,"@513873 Heya! Would you mind sending a picture of your network stats: Settings&gt;Network&gt;Network Settings&gt;Detailed Network Statistics
 ^RR",visual_evidence_required,escalate,rule_assisted_needs_sample_review,connectivity_xbox_live,0.485,semantic_prototype_weak_label
1695182,1695182,184795,Thu Nov 16 20:10:47 +0000 2017,@XboxSupport I can't buy anything from the store for some reason,1695180,"@184795 Thanks for that! The appropriate teams are aware and working to get this fixed! We thank you for your patience while they do!
 ^JS",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.518,semantic_prototype_weak_label
1695182,1695181,184795,Thu Nov 16 20:32:58 +0000 2017,@XboxSupport No problem.,1695183,@184795 Hi again! Could you try again and see if you can now? Also could you DM us your Gamertag and what you're trying to purchase? ^JS,private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.497,semantic_prototype_weak_label
1695510,1695510,514391,Mon Nov 06 13:37:33 +0000 2017,@XboxSupport 500gb S- Put in halo 5 disc &amp;theres a big update. Put box on instant-on mode &amp;turn off. Box disconnects to internet instantly,1695509,@514391 . Can you also please DM: https://t.co/nPX1yNXCi5 us so we can collect more info?  2 ^ZM,needs_more_context,escalate,rule_assisted_needs_sample_review,connectivity_xbox_live,0.477,semantic_prototype_weak_label
1695510,1695510,514391,Mon Nov 06 13:37:33 +0000 2017,@XboxSupport 500gb S- Put in halo 5 disc &amp;theres a big update. Put box on instant-on mode &amp;turn off. Box disconnects to internet instantly,1695511,"@514391 Hi there, if you're randomly disconnecting from Xbox Live, please try these steps:
 https://t.co/fHCPjSHTH7  1 ^ZM",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,connectivity_xbox_live,0.477,semantic_prototype_weak_label
1695583,1695582,217586,Mon Nov 06 14:15:25 +0000 2017,@XboxSupport @514406 Hello i just done the update and its saying there's a problem with downloading it soo now I have to start it all over again ?,1695581,"@217586 Hey there, let's try an offline update as outlined here: https://t.co/cuaZOg8o5j ^XS",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.488,semantic_prototype_weak_label
1695603,1695603,514413,Mon Nov 06 11:58:47 +0000 2017,@XboxSupport  I get this on my Windows computer when I try to sign in. Help? https://t.co/d4uwlLmC3Z,1695602,@514413 Sorry to hear that! Can you DM us your gamertag? Does that happen when any other accounts sign in?  ^QZ,private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.756,semantic_prototype_weak_label
1697785,1697781,316138,Mon Nov 06 22:21:56 +0000 2017,@XboxSupport Why can't you just look in the system,1697779,@316138 Afraid it doesn't quite work that way I am afraid. Were you able to check out the steps in the guide?  ^BL,public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.497,semantic_prototype_weak_label
1697785,1697780,316138,Mon Nov 06 23:47:10 +0000 2017,@XboxSupport I bet it does but whatever thanks for not helping,1697782,@316138 Were you able to check out the steps we sent in the guide at all?  ^BL,public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.449,semantic_prototype_weak_label
1697785,1697785,316138,Mon Nov 06 20:01:21 +0000 2017,@XboxSupport why are you guys keep disconnecting me from Xbox I'm trying to play cod on 360 and it keeps disconnecting me,1697784,@316138 Hi there! Let's work through all the steps here: https://t.co/bs9s98PzQL for what you are seeing.  ^BL,needs_more_context,escalate,rule_assisted_needs_sample_review,account_access_profile,0.521,semantic_prototype_weak_label
1697794,1697794,514966,Mon Nov 06 21:34:59 +0000 2017,@XboxSupport where do i️ go to submit bug reports for iphone x xbox app problems?,1697792,"@514966 Hello, thanks for reaching out to us. What seems to be the issue? ^CO",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.462,semantic_prototype_weak_label
1697794,1697793,514966,Mon Nov 06 23:44:18 +0000 2017,@XboxSupport i️ can’t reply to messages. when i️ tap to reply as seen in the screenshot nothing happens https://t.co/Er3vjTqoe0,1697795,"@514966 Thank you for your patience, and if you see any changes in the meantime, definitely reach out &amp; let us know!  ^QZ",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.472,semantic_prototype_weak_label
1697794,1697793,514966,Mon Nov 06 23:44:18 +0000 2017,@XboxSupport i️ can’t reply to messages. when i️ tap to reply as seen in the screenshot nothing happens https://t.co/Er3vjTqoe0,1697796,@514966 Thanks for that screenshot! The proper teams have been notified &amp; they are actively investigating this at the moment. ^QZ,visual_evidence_required,escalate,rule_assisted_needs_sample_review,account_access_profile,0.472,semantic_prototype_weak_label
1697858,1697853,514979,Mon Nov 06 23:17:46 +0000 2017,"@XboxSupport Here : https://t.co/pd9psFtnIQ And https://t.co/L5ZDX0rryO  and others.. if u say le its compatible, tomorrow i go to buy him n xb1x and fm7",1697851,@514979 Recommend reaching out to the wheel's manufacturer to see if it would be compatible with the Xbox One family of consoles.  ^RR,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.393,semantic_prototype_weak_label
1697858,1697855,514979,Mon Nov 06 22:39:27 +0000 2017,"@XboxSupport This one (T300RS GT edition) is compatible with windows. Windows = microsoft = xbox &lt;3 so, it’s for that i hope",1697854,@514979 Where are you seeing it show it is not compatible?   ^RR,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.493,semantic_prototype_weak_label
1697858,1697858,514979,Mon Nov 06 20:47:51 +0000 2017,"@XboxSupport Hello, have you planned to make the steering wheel t300rs compatible with xbox one x ? I need him for forza 7 if i buy.. :(",1697856,@514979 Hello! Any wheel working with your Xbox One or Xbox One S will work on the Xbox One X just the same.  ^RR,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.348,semantic_prototype_weak_label
1700350,1700350,515621,Mon Nov 06 17:31:55 +0000 2017,@XboxSupport I used an xbl trial code but don’t have permission to join party’s or online multiplayer games,1700349,@515621 Sorry to hear that! Can you DM us your gamertag and the code that you redeemed for that?  ^QZ,private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.481,semantic_prototype_weak_label
1700499,1700499,515642,Mon Nov 06 18:36:44 +0000 2017,@ATVIAssist @115765 @XboxSupport @115766 @129141 how is that the game/servers go down and no one says anything?  #CODWWII,1700498,@515642 Hi there! Could you DM https://t.co/nPX1yNXCi5 us your Gamertag so we might collect some more info on this? ^JS,private_account_investigation,escalate,rule_assisted_needs_sample_review,connectivity_xbox_live,0.490,semantic_prototype_weak_label
1703422,1703422,493262,Mon Nov 06 18:59:28 +0000 2017,@XboxSupport are the cod servers for Xbox ever going to work?,1703421,@493262 Hi there! Could you DM https://t.co/nPX1yNXCi5 us your Gamertag so we can collect some info to better help with this? ^JS,private_account_investigation,escalate,rule_assisted_needs_sample_review,connectivity_xbox_live,0.477,semantic_prototype_weak_label
1703430,1703430,516382,Mon Nov 06 19:17:54 +0000 2017,@XboxSupport what games will be available in 4K to play on day release? #XboxOneX,1703428,"@516382 Hello, thanks for reaching out to us. This the list the list of current enhanced games: https://t.co/JJwrMTrWCH ^CO",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,game_content_download,0.492,semantic_prototype_weak_label
1703435,1703435,516384,Mon Nov 06 19:27:56 +0000 2017,@XboxSupport I can’t reply to messages in my Xbox app. I tried deleting and redownloading the app and I’m still having the same issue.,1703433,@516384 Hello! Would you mind letting us know what device you are using the Xbox App on exactly?  ^RR,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.533,semantic_prototype_weak_label
1703435,1703434,516384,Mon Nov 06 22:06:08 +0000 2017,@XboxSupport iPhone 6s.,1703436,@516384 Thanks for that! What happens when you try to reply to messages exactly?  ^RR,public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.408,semantic_prototype_weak_label
1703435,1703437,516384,Mon Nov 06 22:52:50 +0000 2017,@XboxSupport It won’t let me click the reply bar at all so I can’t type anything.,1703438,@516384 Thanks for that! Would you mind following us and sending a DM when you are so we can have you try a few steps?  ^RR,private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.475,semantic_prototype_weak_label
1703806,1703801,341623,Tue Oct 17 14:24:02 +0000 2017,@204598 @XboxSupport pointless for me to be able to transfer a game and still can’t be played unless I’m signed in.,1703800,"@341623 Hi there, if this is something you would like to see we would recommend leaving your feedback at https://t.co/EDoaucSh9O ^JS",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.608,semantic_prototype_weak_label
1705788,1705788,516996,Mon Nov 06 20:43:34 +0000 2017,"Timing is BAD for ""Network Event"" during this #XboxOneX release night. Will I be able to get my 4K content for my new #ProjectScorpio? @XboxSupport",1705787,"@516996 Hi there! For more info about this, Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,connectivity_xbox_live,0.343,semantic_prototype_weak_label
1705806,1705806,200318,Mon Nov 06 20:55:30 +0000 2017,@XboxSupport i cant access my pins on xbox,1705805,@200318 Hi there! Let's see if a power cycle clears things up. Here's how: https://t.co/QENEhDawC3  ^BL,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.607,semantic_prototype_weak_label
1705825,1705825,517002,Mon Nov 06 20:32:57 +0000 2017,I think my xbox is broken😩,1705823,"@517002 Hello, thanks for reaching out to us. Can you DM us your gamertag and details of the issue you're seeing? ^CO",private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.495,semantic_prototype_weak_label
1705825,1705824,517002,Mon Nov 06 22:36:59 +0000 2017,@XboxSupport Its working all fine now thanks,1705826,@517002 Glad to hear! Have a great rest of your day.  ^RR,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.560,semantic_prototype_weak_label
1706513,1706513,517180,Mon Nov 06 20:37:49 +0000 2017,@XboxSupport I’m trying to make an account on Xbox and it keeps telling me that there is a problem?,1706512,"@517180 Hello, thanks for reaching out to us. Can you DM us your gamertag and any errors you're seeing? ^CO",private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.707,semantic_prototype_weak_label
1708197,1708197,517634,Mon Nov 06 22:32:28 +0000 2017,@XboxSupport  im getting charged for minecraft and i have the game and a skin pack?,1708196,@517634 We'd be happy to look into this with you. Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ,private_account_investigation,escalate,rule_assisted_needs_sample_review,billing_codes_refunds,0.396,semantic_prototype_weak_label
1710294,1710294,253314,Tue Nov 07 01:11:38 +0000 2017,@XboxSupport https://t.co/rcqdXmQeRE,1710292,"@253314 It should be listed just left of your enforcement actions. If you do not see a link there, you may not be eligible. ^CO",enforcement_review,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.459,semantic_prototype_weak_label
1715056,1715056,519416,Tue Nov 07 02:53:53 +0000 2017,@XboxSupport  If you pre ordered the xbox one x but not the scorpio edition will they still be shipped on release day.,1715055,@519416 Hello! Recommend reaching out to the retailer you pre-ordered from for more info on that.  ^RR,needs_more_context,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.336,semantic_prototype_weak_label
1715828,1715828,519628,Tue Nov 07 03:22:23 +0000 2017,@XboxSupport so i just started up my Xbox x and it's telling me my 4k TV doesn't support 4k,1715826,@519628 Hi there! Let's be sure to check out all the steps here: https://t.co/AMt4o7sWJq ^BL,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.389,semantic_prototype_weak_label
1715828,1715827,519628,Tue Nov 07 05:08:31 +0000 2017,"@XboxSupport Didn't help, just another Xbox support page telling me it's my fault when it's Microsofts fault",1715829,@519628 Could you send us the make and model of your TV? ^JS,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.607,semantic_prototype_weak_label
1715833,1715833,519629,Tue Nov 07 01:53:27 +0000 2017,"@116549 I see many people with games like Forza 7, Assassin's Creed Origins with Xbox X enhancement patches yet I dont. What gives?",1715831,@519629 Hello! If you do not get the updates when you sign in and start the games on an Xbox One X please let us know.  ^RR,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,game_content_download,0.453,semantic_prototype_weak_label
1716332,1716332,519760,Mon Nov 06 21:39:17 +0000 2017,@XboxSupport ya se puede reservar el playerunknown's battlegrounds en argentina?,1716331,"@519760 Hello! We're an english support channel. If that's ok, we're happy to help! Or our chat can help: https://t.co/qSynA8s7TB ^CO",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,game_content_download,0.273,semantic_prototype_weak_label
1716910,1716909,519896,Mon Nov 06 23:38:23 +0000 2017,"@XboxSupport I chatted to MS store support yesterday, they assured me the Scorpio would arrive today.
DHL states delivery as 13th Nov.

Which is correct?",1716908,@519896 Recommend reaching out to Microsoft Store Support for more info on that: https://t.co/jY7fDjBYTF ^RR,needs_more_context,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.278,semantic_prototype_weak_label
1718422,1718422,520307,Mon Nov 06 23:54:28 +0000 2017,@XboxSupport @115786 @160829 im pissed with your shitty ass system of keeping control of this shit i knew i shouldve got ps4,1718421,"@520307 Hi! Let's have you follow us, DM us your Gamertag, and some more info about what you're seeing: https://t.co/nPX1yNXCi5
 ^BL",private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.385,semantic_prototype_weak_label
1719924,1719924,520597,Sun Nov 26 05:22:42 +0000 2017,Great 2 achievements not unlocking on The Turing Test! @XboxSupport @68997 man I'm loving the game but I hate it when this happens!,1719923,@520597 Hello! Let's try the steps here: https://t.co/BByT6wSNlH to see if that helps with your achievements.   ^RR,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,safety_enforcement_security,0.228,semantic_prototype_weak_label
1719935,1719935,219681,Sun Nov 26 04:16:38 +0000 2017,"@XboxSupport @311271 is there way to find out how much more I have to spend in the xbox store to reach my next myVIP star rank? im more that 2/3 there, want to reach my next rank before it reset when the new year comes",1719933,@219681 Hi there! Your rewards information can be found here: https://t.co/0aotdP1YOf ^CO,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,subscription_game_pass_gold,0.353,semantic_prototype_weak_label
1719935,1719934,219681,Sun Nov 26 06:07:57 +0000 2017,@XboxSupport doesn't give me an exact amount i have to spend,1719936,"@219681 We don't have insight into that here, however, you can always reach out to the Rewards team here: https://t.co/vIFYIJ4A6e for further assistance! ^BZ",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,billing_codes_refunds,0.501,semantic_prototype_weak_label
1719947,1719947,520602,Sun Nov 26 05:01:03 +0000 2017,@XboxSupport I’m sorry but you guys need to get the Xbox one X to function after reset. I have to sit for 30 mins before it will power up,1719945,@520602 Hello! Let's try going through the steps here: https://t.co/ubO3t0CI9H to see if that helps with your console.   ^RR,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.523,semantic_prototype_weak_label
1719947,1719946,520602,Sun Nov 26 05:34:55 +0000 2017,"@XboxSupport I hard reset, did power cord plug ins and reset my router, the console just sucks. Had to restart about 7-8 times before I got picture",1719948,@520602 Do you have the console plugged into a wall outlet or a power strip? Is the console in a well-ventilated area?  ^RR,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,console_accessory_display,0.453,semantic_prototype_weak_label
1719947,1719949,520602,Sun Nov 26 05:50:29 +0000 2017,@XboxSupport It takes forever to reset and then I can’t play certain games,1719951,@520602 latest system update: https://t.co/aaMK3PfO1C On step 7 select:  Reset and keep my games &amp; apps  2 ^RR,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.558,semantic_prototype_weak_label
1719947,1719953,520602,Sun Nov 26 05:55:42 +0000 2017,@XboxSupport Already did that fixed my overwatch but not cod ww2,1719954,"@520602 Let's have you try reaching out to chat: https://t.co/aWWrMN54Vu support as they will be better equipped to assist you further.
 ^RR",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.360,semantic_prototype_weak_label
1719947,1719949,520602,Sun Nov 26 05:50:29 +0000 2017,@XboxSupport It takes forever to reset and then I can’t play certain games,1719952,@520602 Thanks for that! Let's have you try factory resetting your console to get it to redownload the  1 ^RR,public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.558,semantic_prototype_weak_label
1724249,1724249,521519,Tue Nov 07 02:53:28 +0000 2017,@115786 @115787 @XboxSupport that how you treat a person to been a Xbox live member for 10yr and a day one purchaser of Xbox 1.,1724244,"@521519 Hi there! Sorry to hear about that, if the console is out of warranty you would need to purchase a new power supply.  ^BL",repair_or_warranty_process,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.494,semantic_prototype_weak_label
1724252,1724252,521520,Tue Nov 07 02:26:00 +0000 2017,Feel like I'm not getting my Xbox one x tomorrow. #preordered821fromMSstore  @115786 @115787 @XboxSupport @115890,1724250,@521520 Hello. You will want to log in here to see if your purchase completed: https://t.co/Le750cpfL0 ^CO,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.407,semantic_prototype_weak_label
1724258,1724258,521522,Tue Nov 07 02:44:30 +0000 2017,@XboxSupport preordered Xbox One X Project Scorpio Edition online @135958 now at Microsoft Launch Party and treated with no love.,1724256,@521522 Hi there! Do you have a support question that we can help with tonight?  ^BL,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.411,semantic_prototype_weak_label
1724569,1724568,142277,Tue Nov 07 03:15:34 +0000 2017,"@XboxSupport I know the email and all info, it just won't send me my reset code for either recovery emails",1724567,"@142277 Hello, thanks for reaching out to us. We recommend reaching out to the chat team here: https://t.co/qSynA8s7TB ^CO",specialist_handoff,escalate,rule_assisted_needs_sample_review,account_access_profile,0.615,semantic_prototype_weak_label
1724571,1724571,521613,Tue Nov 07 03:08:59 +0000 2017,"@XboxSupport So I'm getting little to no help on the phone with close to $100 in fraudulent charges,can you help?",1724570,"@521613 Hello, we don't have account access here. You would have to reach out to the chat or phone team for assistance. ^CO",specialist_handoff,escalate,rule_assisted_needs_sample_review,safety_enforcement_security,0.459,semantic_prototype_weak_label
1725026,1725026,348665,Tue Nov 07 02:46:45 +0000 2017,@123718 @XboxSupport  AC Origins keeps freezing &amp; still kicks me out of the game it not my console.,1725022,@348665 Hello! Let's try the steps here: https://t.co/mqOAlFhV0f to see if that helps with your game.  ^RR,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.486,semantic_prototype_weak_label
1726298,1726289,511441,Tue Oct 17 16:20:21 +0000 2017,@522098 @XboxSupport Troll,1726287,@511441 Hi there! Let's check out our guide here for this season pass code issue that you're seeing https://t.co/8z2kfgIEyk  ^TJ,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.416,semantic_prototype_weak_label
1726298,1726288,143148,Tue Oct 17 20:09:15 +0000 2017,@XboxSupport @511441 This is useless information...,1726290,@143148 Hi there! Could you try to use this code once more and see if you're able to redeem it? ^JS,public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.577,semantic_prototype_weak_label
1726298,1726291,143148,Tue Oct 17 20:19:43 +0000 2017,@XboxSupport And this is an issue with people who bought South Park TFBH gold edition season pass codes.,1726293,@143148 We definitely have been looking into this &amp; we heard it should be good now so if you can let us know how it looks that'll help us a lot! ^CW,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,subscription_game_pass_gold,0.462,semantic_prototype_weak_label
1726760,1726760,522232,Tue Nov 07 04:53:07 +0000 2017,@XboxSupport  Xbox one s stolen can it be blocked?,1726759,@522232 Hello! Recommend reaching out to your local law enforcement for further assistance.  ^RR,enforcement_review,escalate,rule_assisted_needs_sample_review,safety_enforcement_security,0.522,semantic_prototype_weak_label
1727320,1727320,230787,Tue Nov 07 05:25:39 +0000 2017,@ATVIAssist @115765 @116698 @69203 @XboxSupport @331893 @258765 @65346 https://t.co/lcxOCwesAW,1727318,"@230787 Greetings! Recommend reaching out to Activision Support here: https://t.co/upnsPjasnE so they can look into this further. 
 ^RR",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.399,semantic_prototype_weak_label
1727320,1727319,230787,Tue Nov 07 07:04:20 +0000 2017,@XboxSupport They do not respond,1727321,"@230787 It can take some time for their team to reply, but they would be best equipped to help with this. ^EZ",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.538,semantic_prototype_weak_label
1739392,1739392,524943,Tue Nov 07 06:57:51 +0000 2017,Russian?! Help!! @141187 @119959 @123718 @XboxSupport @115786 https://t.co/4WxCmBV99E,1739391,@524943 Hi there! Let's try fully power cycling the console then try updating this game again. https://t.co/QENEhDawC3  ^TJ,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.289,semantic_prototype_weak_label
1741275,1741275,525332,Tue Nov 07 09:30:57 +0000 2017,FUCK Xbox 1 bro how does this shit take 2 hours to download a fucking game update that’s 2 Gigs and it’s still not done? @XboxSupport @115786,1741274,"@525332 Hi there! If you're seeing slow download issues on your end, we recommend the steps here https://t.co/hU7IFbIJib
 ^TJ",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,game_content_download,0.492,semantic_prototype_weak_label
1742106,1742106,525511,Tue Nov 07 13:47:41 +0000 2017,@XboxSupport is anyone else having some startup issues on the #XboxOneX I’ve encountered some hiccups getting it to acknowledge commands.,1742105,@525511 DM us your Gamertag and clarify what the issue is that you're having so we can investigate?  2 ^BZ,private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.482,semantic_prototype_weak_label
1742106,1742106,525511,Tue Nov 07 13:47:41 +0000 2017,@XboxSupport is anyone else having some startup issues on the #XboxOneX I’ve encountered some hiccups getting it to acknowledge commands.,1742107,@525511 Heyo! We'd like to Direct Message so we can collect some more information. Can you follow and  1 ^BZ,private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.482,semantic_prototype_weak_label
1742117,1742117,525514,Tue Nov 07 11:28:58 +0000 2017,@XboxSupport help,1742116,"@525514 Hi there! We would be happy to help! Could you DM https://t.co/nPX1yNXCi5 us your Gamertag and a summary of your issue?
 ^JS",private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.559,semantic_prototype_weak_label
1748323,1748323,527006,Tue Nov 07 05:22:14 +0000 2017,@XboxSupport I'd like someone to please help me get a refund. I spent $100 tonight and I'm frustrated.,1748322,"@527006 Hi, if you would like to inquire about a refund, you can reach out to our chat team here. https://t.co/sMM0hn9ycL
 ^RM",specialist_handoff,escalate,rule_assisted_needs_sample_review,account_access_profile,0.493,semantic_prototype_weak_label
1748351,1748351,153246,Tue Nov 07 05:35:41 +0000 2017,@XboxSupport can you play nba2k18 on your computer?,1748350,@153246 Hi there! You can play it on your PC https://t.co/BEPSmXSNCB but it is a separate game than the Xbox One version! ^JS,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.454,semantic_prototype_weak_label
1748361,1748361,527015,Tue Nov 07 11:58:56 +0000 2017,@XboxSupport ... So my Xbone gets an update on One X release date and then can't turn on any more.  Seems too convenient 😡,1748358,"@527015 We'd be happy to help, but we could use more info. Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details?^EZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.458,semantic_prototype_weak_label
1749080,1749080,527198,Tue Nov 07 06:50:32 +0000 2017,"Yo @XboxSupport I have the Xbox One X set up and I can't install 4K content.  I'm Insider Preview Beta, when do I get the option?",1749076,"@527198 Hi there! Do you see the game you're trying to install 4k to here https://t.co/JJwrMTrWCH as ""available now"" ^JS",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,game_content_download,0.377,semantic_prototype_weak_label
1749080,1749086,527198,Tue Nov 07 17:51:21 +0000 2017,@129763 @XboxSupport Well technically it's downloading currently,1749089,@527198 If you power cycle https://t.co/QENEhDawC3 your console and load Assassins Creed again does it prompt you to install it? ^JS,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.439,semantic_prototype_weak_label
1749080,1749091,527198,Tue Nov 07 20:32:15 +0000 2017,@XboxSupport I've done all three of the power cycle options and nothing prompts the 4K asset downloads.,1749092,"@527198 Thanks for that. To narrow this down, are you currently enrolled in the Xbox One Preview program?  ^TJ",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,how_to_product_information,0.318,semantic_prototype_weak_label
1749950,1749950,527397,Tue Nov 07 15:48:25 +0000 2017,Alright @XboxSupport...... Now my discs won't read. This time last year my network connection went down. Now this. #CmonMan,1749949,@527397 Hey there! Let's follow the guide here: https://t.co/kxEO26z6KY for more help with this! ^BZ,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.395,semantic_prototype_weak_label
1750911,1750911,527605,Tue Nov 07 13:31:45 +0000 2017,"... any chance I can get, say, Gears of War 4 free to show off my new 4K beast when it finally arrive as a ""sorry for that""? @XboxSupport :)",1750909,@527605 Reaching out to the live chat team to explore some possible options https://t.co/lUV7XYl61S 2/2 ^TJ,specialist_handoff,escalate,rule_assisted_needs_sample_review,game_content_download,0.328,semantic_prototype_weak_label
1750911,1750910,527605,Tue Nov 07 18:56:53 +0000 2017,"@XboxSupport Done that. Chat didn't really help, I need to contact @135958 but I can't find an emal or live chat option. Any hints?",1750912,@527605 Hi again! We'd recommend reaching out to the phone team directly here: https://t.co/v6fMwsE8YT  ^JA,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.457,semantic_prototype_weak_label
1750911,1750911,527605,Tue Nov 07 13:31:45 +0000 2017,"... any chance I can get, say, Gears of War 4 free to show off my new 4K beast when it finally arrive as a ""sorry for that""? @XboxSupport :)",1750913,"@527605 Hi there. Afraid we wouldn't be able to speculate about compensation on our end. For this, we recommend 1/2 ^TJ",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,game_content_download,0.328,semantic_prototype_weak_label
1751950,1751948,527826,Tue Nov 07 17:08:20 +0000 2017,@527827 @XboxSupport @117331 @117347 😂😂😂,1751946,"@527826 Hi there! Just to check, the console you're transferring from is not in standby mode and you are not playing a game on it? ^JS",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.492,semantic_prototype_weak_label
